Cluster,Quote
6,π f 50 ks sandx stable iie e a f p ustimation rrors of mplitude requency and hase singp a s w n a 1v the roposed lgorithm on ignals ith no oise cid 3 cid 4 cid 3 cid 4 f 45 55 hz ϕ π
6,ive a f p ustimation of the mplitude requency and hase sing thep a w a w n a 1v roposed lgorithm ith dditive hite oise cid 3 cid 4 cid 3 cid 4 n 5000 f 47 5 52 5
6,no 5 may2009table ve f e a s w h d valuation of the requency stimation lgorithms ignals ith armonic istortion cid 3 cid 4 cid 3 cid 4 n 5000 a 1v f 47 5 52 5 hz ϕ π
6,the roposed lgorithm on ignals ith armonic on a ignal ith an nterharmonic omponent cid 3 cid 4 cid 3 cid 4 d a 1v n 5000 f 47 5 52 5 hz n 10000 f 47 5 52 5 hz f 50 ks s sistortions puriousx x s cid 3 cid 4 ϕ π
6,a 1v f 49 92hz x cid 3 cid 4 ϕ π
6,fig 6 responsesfor cid 0
6,cid 2 1 hz a at the beginning of the frequency ramp cid 0
6,i 0 cid 4 cid 5 cid 4 cid 5 6 76 7a ¼ a cid 2 a a cid 2 a t ¼p e x x x x 4 0 q 0 50 0 0 0 0 00 0
6,w1the actual sigma points are drawn via a column wise accumulation from cid 9 qffiffiffiffiffi cid 10 χ ¼ a þ aσx p 8
6,p refers to thek matrix square root the matrix square root of a target matrix a is a matrix b that¼satisfies a bb it is often calculated via the cholesky decomposition 13 the predict step begins with the sigma points being propagated through thesystem model cid 9 cid 10 χx ¼ χx χwf u 9 cid 2 cid 2
6,i k k cid 2
6,i k cid 2 1 k cid 2 k 1k 1
6,i k cid 2 1 k cid 2 1 1 1the state and covariance are then predicted as cid 2 n 1ð þ cid 2 ¼ m χxx w 10 cid
6,ih i cid 2 n 1 t cid 2 ð cþ cid 2 cid 2 ¼ χx cid 2 χx cid 2 p w x x 11 cid 2 cid 2
6,0for the update step the sigma points that were updated in the predict step arepropagated through the observation model cid 9 cid 10 z ¼ χx χvh 12 cid 2 ikk 1
6,i k k cid 2
6,by the cross covarianceh i cid 2 cid 3 cid 2 n 1¼ ð cþ χx cid 2 cid 2 z cid 2 tp w x z 15 cid 2 cid 2 cid 2 xz kk 1
6,i i k k cid 2 1 cid 2 ikk 1
6,1¼i 0and the kalman gain cid 2 ¼ 1k p s 16 cid 2 xz kk 1 cid 2 kk 1finally the current system state is estimated by cid 4 cid 5 ¼ cid 2 þ cid 2
6,x x k z z 17 cid 2 k cid
6,2 kk 1kk 1 k where z is the current set of observations and the current covariance is updatedwith cid 2 ¼ cid 2 tp p ks k 18 cid 2 k cid
6,1kk 1 cid 2 ¼ cid 2 tp p k 19 cid 2 cid 2 xz
6,¼ þ cid 4 ωq q
6,let the state vector be cid 2 cid 3 ¼ β tx q q 36 0the predict model f is then cid 9 cid 10 cid 9 cid 10 0χx χw ¼ χx þ χx χw cid 5
6,f f dt 37 cid 2 cid 2 cid 2 cid 2 cid 2 cid 2 cid 2 cid 2 cid 2 cid 2 k 1k 1 k 1k 1 k 1k 1 k 1k 1 k 1k 12 3 cid 4 cid 5 1 cid 4 þ6 q
6,i cid 4 q z 7 cid 9 cid 10 3 3 g062 70 6 7χx χw ¼ þf 6 1 7 w 38 k cid 2 1 k cid 2 1 k cid 2 1 k cid 2 1 cid 2 t k4 q z
6,41 cid 4 cid 4 cid 4 cid 4 4 1 3 1 3 1 3 10 0and the initial augmented covariance is a diagonal matrix with diagonal terms
6,h i cid 4 cid 5 _a ¼ η β η ηdiag
6,so the modelledq15 introduction and implementations of the kalman filtererrors are the same for each nanosatellite the gyroscopic bias drift was modelledη ¼ cid 2 2 2with covariance 10 s the measurement noise terms were modelled withdη ¼ cid 2 1 η ¼ cid 2 2 η ¼ cid 2 2covariances 10 s
6,m¼ ½ cid 3 and the accelerometer is aligned with the z axis b 0 0 1
7,y y y are the algebraic rn rn n n cid 13 rnvariables u u u are input variables f f x y u x are thern n n cid 13 rndifferential equations
7,k v t zˆ t v1 2 a a 1 2 a in 1adt 4 13 min zˆ t v v t
7,13 0 0 0 0 291 1 181 0 60817 0 197 0 0 0 0 0
7,162 0 0 0 0 0 167 0 13 0 0 0 271 1 176 0
7,128 0 224 0 0 0 0 0 0 0 0 333 1 077 0 63632 0 13 0 0 254 0 0 0 0 0 0 0 307 1 08 0 63933 0 13 0 0 0
7,13 0 107 0 0
7,114 0 0 167 0 13 0 0 0 271 1 176 0 71822 0 149 0 0
7,106 0 0 0 0 0 0 0 333 1 077 0 73532 0 13 0 0
7,254 0 0 0 0 0 0 0 307 1 08 0 63933 0 13 0 0 0
7,1620 1 6300 0 0665 0 0 3 13 8 1 0250 0 0814 0
7,19890 0 line12 6 12 0 12291 0
7,19207 0 line19 12 13 0 22092 0
7,016 0 6 13 8 1 0700 0
7,112 0 075 0 7 13 8 1 0620 0
7,2333 0 0 1736 0 0 0 9 13 8 1 0563 0 2609 0 0 0 295 0 166 0 19 10 13 8 1 0513 0 2636 0 0 0
7,058 0 11 13 8 1 0571 0
7,12 13 8 1 0552 0
7,016 0 13 13 8 1 0504 0 2646 0 0 0 135 0 058 0 14 13 8 1 0358 0
7,00116 12 0 0778 0 0249 0
7,000312 13 0 0161 0 0074 0
7,23 0 13 0 13 0 12 0 12 cid 2 cid 2 dx pu ω 0
7,646 0 36 0 36 0 715 0 715q cid 4 cid 4 x pu ω 0 4 0 13 0 13 0 12 0
7,0729 line19 10 13 0 0004 0 0043 0
7,0435 0 line22 12 13 0 0016 0
7,0435 0 line23 13 14 0 0009 0 0101 0
7,4200 0 0003 0 0078 12 13 0 0757 0 4600 0
7,0004 0 0096 13 14 2 7687 0 0387 0
7,no 8 pp 6742 6751 yan xu s 10 m 13 sm 19 received the b e and m e
7,i eguiluz and c r estebanez three 12
7,i eguiluz and c r estebanez three 12
7,i zmcof n x µ σ subject to α 0 and α 1 12
7,www nrel gov grid festiv model html 13 14https
7,1sec 11 13 c
7,no 10 pp 2943 2949 1984 5 t s sidhuandm s sachdev aniterativetechniqueforfastandaccu ratemeasurementofpowersystemfrequency ieeetrans powerdel vol 13
7,k 0also occurs when the signal s frequency is close to half of the a 13 cid 13 n 1sampling frequency although in this case the overlap is caused ˆ ˆ2 2p k p k r re r imby aliasing k 0 1672 ieeetransactionsoninstrumentationandmeasurement vol 58
8,cos δω t φ v i cos 2ω δω t φ 1 14 o
8,δω t φ 1ov
8,q o othe time derivatives of the components above are d v t δω 2v cos δω t θ δω v t
8,d o o o o qdt 1 64 d v t δω 2v sin
8,δ o dqwhere p is the time derivative operator for the stationary conditionδ oconsidered in this case namely p j ω δω 1 66
8,and p for each case the following expressions are ob ωtained case a ϑ t ω t θ a o o 1 74 p jω ϑ ocase b ϑ t ω δω t θ a o o o 1 75 p j ω δω p ϑ o o
8,δω t x t δω t 3 36 w h
8,h h θ hthen δω is obtained from h 1 d s t δω t if c s θ
8,hω c t dtdo θ ht δω t 3 40 w h dt
8,1 d c t δω t
8,1ω θ t δω t
8,δω t δω t cid 10 t 3 47 o
8,and k say ω and ω respectively are the rotor speedsh kof the synchronous generators the application of 5 13 to the system of figure 5 4 leads to cid 19 cid 20 δω t h0 b δω t b ibb bgδω t
8,hi ik hi ik kand solving for δω
8,i h kx xhk hkref refwhere ω ω δω and ω is either 1 pu or ω depending on i
8,δω t b δω t hh hh h
8,g gδω t deδωe t di δωi t h h hg g 5 30 d δω
8,3gδω t 22 702 17 065 4 637 0 0 3 b δω t
8,δω t 5 39 6b0 180 0 289 0
8,i e ω ω ω ω as follows 5 6 8u b b b 1 δω t 17 34 0 0 11 60 5 98 0 δω t 5 4b b δω t 0 15 84 0 10 51 0 5 59 δω t 6 7b b δω t 0 0
8,30 0 13 70 9 78 δω t 8 9b b 0 67 0 34 0 δω t 4b 0
8,66 0 0 35 δω t 7b0 0
8,59 0 42 δω t 9b3since
8,b δω t b δω t 6 5 obg g g
8,δω t 6 6 cid 2 b bg g
8,δω t b δω t 6 7 busbg g bg b where δω δω is the subset of frequency variations at the terminal busesbg bˆof the synchronous machines and b ω b
8,p t b δω t
8,i e the rocop at bus h is more sensitive the higher are hbthe differences between the frequency variations δω
8,δω t b δω t ε
8,t μ t b δω t b δω t ε t 8 3 b b bg g
8,page2298 1 machine rotor speeds 229are l 0 b μ t 8 4 n 1g δω bg bg δω ε μ g b b l 1 0 u ε t b μ t 8 5 n 1b ε b bb bb δω ε μ g b b cid 2 cid 3 l 0 b δω t b δω t ε t 8 6 n 1bg
8,bb bgnote that equation 8 9 can be also obtained straightforwardly from 5 13 as follows b δω t b δω t
8,bg g bb b b b δω t b b δω t 8 12
8,bg δω t b b δω t
8,12 49pm page232232 8 dynamic state estimation2δω δω a 1 2 b 1g ggridgrid3
8,bg cid 2 cid 2 c multiple machines connected to the same bus figure 8 2 examples of synchronous machines connectivity d are thekh nonzero elements of d the time dependency of δω and δω is omitted
8,δω t ε t 1 1 1 cid 2 g cid 3 b b 17 36 δω t ε
8,δω t 8 38 g bmerging together 8 37 and 8 38 leads to δω t m
8,δω t 8 50 1 2g b bb bg gequation 6 6 leads to an alternative expression to estimate the rotorspeed of the machine based only on measurements at the terminal bus of themachine itself thus also eliminating the issue of measurement delays discussedin section 8 1 2 2 ˆ δω t
8,δω t x p t 8 51 1g b g
8,ˆ 2 δω t x p
8,b δω t b δω t
8,obg g g bbequation 10 1 can be rewritten as 1δω t b b δω t dδω t 10 3 b bg g
9,trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm pageifrequency variationsin power systems cid 2 cid 2 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020
9,2 26pm pageiiifrequency variationsin power systemsmodeling state estimation and controlfederico milano cid 2 cid 2 university college dublindublin ireland alvaro ortega manjavacasuniversidad loyola andaluc ıaseville spain cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,i 1 a φ π 4 rad ω 2π 25v irad s cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page111 3 reference frequency 11 w rewop a tnerruc v egatlov1 510 50v 0 5i p1p 1 50 0 01 0 02 0 03 0 04 0
9,i t 2i sin ω t φ othe average value of the active power is not null and eventually converges tothe expected value v i cos φ cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page1212 1 frequency in power systems21 51 w rewop 0 50 0 5p v i cos
9,o othe phasor representation has two major drawbacks i it assumes a con stant unique angular frequency in the whole circuit and ii the power in sucha representation also becomes a complex quantity cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020
9,is the park reference angular frequency and δ is an offset thatdq dq odepends on the position of phase a at t 0 see figure 1 11 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page291 4 transforms 29ωdqcq2πδdqa3dbfigure 1 11 graphical representation of the park transform the q axis
9,it is immediate to observe that the clarke transform is just a specialcase of the park transform where δ ω 0 dq dqin turn the park transform merges together two different concepts asfollows 122 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020
9,59 1 dqbdt cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,q o o o o ddt cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page351 4 transforms 35which lead to write the time derivative of the park vector in the dq reference frame as cid 21 cid 22 dp t v t jω v t
9,δ o cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page371 4 transforms 37case c ϑ t ω t δθ t θ a o o cid 2 cid 3 1 76 p t j ω δω t
9,λ t 2 14 1 1 v v1 o cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page4444 2 power system model0 18 vk up 2edontavd0 160 140 12qss model0
9,dq og cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page492 4 conventional devices
9,ω t 1 2 26 m eg gdt cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,γ e t s q s q q1 q1q r d r dthe resulting balanced emt model of the synchronous machine is a twodirect and two quadrature axis machine model that consists of the following cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page532 4 conventional devices
9,x x otherwise d q2 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,t τ t 2 56 m egdt cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page5858 2 power system modelin per unit since the variations of the rotor speed have to be small and hence ω 1 pu one can assume gp t m
9,dq r x k dqi ih dq l l k dqh k i dqlb bg gl ll l2 22 2figure 2 8 single phase equivalent π model of a transmission line cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page6464 2 power system model v v
9,i i h dqk dq cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page6666 2 power system modelusing the notation of 2 15 and dropping for simplicity the dependencyon time 2 72 becomes cid 4 cid 4
9,13 698 23 303 9 784 0 0 17 065 0 0 5 588 0 9 784 32 154 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page7070 2 power system model is zero and y has the following property ext cid 6 cid 6 y y y 2 80 hh
9,k q hk k d bk 2 87 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,06in 2 92 the power shifts introduced by phase shifting transformers are ignored as theseare constant and thus immaterial for the developments discussed in chapter 6 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,0217 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page8484 3 dynamic state estimationtable 3 4 results of the state estimation problem with pmu measurementsfor the wscc system base case solution state estimation solution bus v θ p q
9,π k k n k k k k 1zthe continuous version of the ekf merges together the predict and updatesteps in a set of daes as follows cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,ω t ε t 3 30 g gwhere the observation equation is η ω and the measurement is η ω g g cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page8888 3 dynamic state estimationsince both the process and the observation are linear the ekf returns anoptimal estimation and the matrices
9,and t 1 1 s these lead to the spikes of the measured frequency δω 5 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page913 3 estimation of bus frequencies 910 1 0 0010 0750 05
9,exp τ s θs 1 stf 1 st xi ifigure 3 7 scheme of an srf pll cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page973 3 estimation of bus frequencies 97d θ in 3 45 into 3 42 one obtains hdt 1 1d ω
9,ω t 4 3 in or gg cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page108108 4 frequency controlusing the notation of 2 15 and dropping the dependency on time the set 4 1 4 3 becomes x x x x g c
9,ø 4 12 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,x244mm cid 2 milano 05 12 2020 2 26pm
9,vˆ t 3 3 3 sdt cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,i tcl01 phk1 tcl1 st1 tcl θ v2ahfigure 4 18 thermostatically controlled load with frequency control cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,and indicates the element wise division assume v t 1 nbb 5 10 e t 1 ngg cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page144144 5 frequency divider formulawith n and n the number of network buses and generators respectively b gthen equation 5 8 can be simplified as d d0 b t u t b t
9,gk k mwardequivalentfigure 5 11 ward equivalent cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page156156 5 frequency divider formulaand bi bie bii if bii is full rank the expression 5 22 can be alsobg bg bg bbwritten in explicit form δωi t die δωe t dii δωi t
9,719 2 934 2 410 5 34 r 2 967 2 410 4 787 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page1595 4 inclusion of measurements 159and hence be 4 787 be 2 967 2 410 99 9gsimilarly for bi one has r cid 19 cid 20 3
9,x244mm cid 2 milano 05 12 2020 2 26pm page168168 5 frequency divider formulartable 5 4 matrix d of the new england system using a1 κ 0
9,279 1 121 0 66638 0 163 0 0 0 0 0 0 0 0 406 0 225 1 161 0 68439 0 0 0 0 0 0 0 0 0 0 846 1 062 0 796 cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm
9,01 1 2rfigure 5 17 entso e transmission system density of matrix d cid 2 trimsize 170mm x244mm cid 2 milano 05 12 2020 2 26pm page174174 5 frequency divider formula2006150margotsihmargotsih margotsih41002500 00 7 0 725 0 75 0
9,16 00 0 0 5 975 0 35 675 13 70 08 0 0 0 0 0 0 13 70 23 484 9 7849 0 0 17 06 0 0 5 588 0 9 784 32 4326for this reason the diagonal elements of the matrix shown in table 6 1 are different fromthose shown in table 2 4 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,γ γ e 2 f 2 5p p cid 4 cid 4 figure 6 8 wscc system dynamic behavior of δp p r dr andb 8 t b 8 δp p t p 0 for the vdl connected at bus 8 for various voltage 8 8 8b b bexponents cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,pu mw s cid 3 p b 3σ 3 14 10 pu mw s cid 3 p c 4σ 4 24 10 pu mw s cid 3 p d cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page1976 4 examples 197300noitcnufytisnedytilibaborpbus b bus bbus c 600 bus c200bus d bus dmargotsih40010020000 0
9,3σ 6 5 10 pu mw s are marked with cid 3 p wt bhorizontal dashed lines in figure 6 13 a since its rocop is consistently below cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,bω e 5 06 e 1 050 20 40 60 80 100time s figure 6 16 aiits white noise in the frequency signal measured at bus bwith an srf pll cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page2036 4 examples 203 0 02 0 01 s
9,i h 9bfrom the structure of b it descends that the dual variables μ are alwaysbg bnull at the generation buses matrix b in fact has nonnull elements only inbg cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,2 4 6 8 10 0 2 4 6 8 10time s time s a actual and estimated rotor speed b estimation errorfigure 8 3 wscc system rotor speed of synchronous machine at bus 1after a loss of load cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,ethe example presented in section 5 2 1 1 and equation 5 20 shows thatthe coi of this system can be found at a point along the connection ei such cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page2538 2 center of inertia 2531 005ωnicoi1 004ω nicoi1 003ω zh up ycneuqerf zh up ycneuqerf
9,g g g cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,i t xg dx c dx cid 3 cid 3 figure 9 2 transmission line section of length dx cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,bwhere x ω l x hence l x pu o av b pu pu cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page2659 3 example 265one has cid 5 cid 5 r lt t cid 2 cid 3 dr j ω t l dl r j ω
9,a d axis stator flux b q axis stator fluxfigure 9 4 aiits stator dq frame fluxes of a synchronous machine of thesystem modeled with the fd model following the outage of the largest in feed cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,25 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page276276 appendix a datatable a 7 data of the avrs of the three bus system a b k k k t
9,3383234gen 7gen 2 gen 4gen 3 gen 5figure a 4 new england system cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page286286 appendix a datatable a 22 branch data of the new england system branch from to r r x x b a φ l t l t l type pu
9,0156 0 1 025 0 transf cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm
9,0419 5 4000 0 0497 0 038 18 1 0265 0 1359 8 3000 0 2463 0 0 39 18 1 0300 0 1760 10 000 2 6370 11 040 2 500 cid 2 trimsize 170mm x244mm cid 2 milano 05 11 2020 12 49pm page288288 appendix a datatable a 24 base case power flows and losses in the branches of the newengland system line p q p qhk hk loss
